date,product,region,quantity,price,sales
2022-05-01,Laptop,North,2,450.8016689600015,901.603337920003
2022-05-01,Phone,Central,1,1739.9575216979042,1739.9575216979042
2022-05-01,Monitor,Central,2,1023.0531149339998,2046.1062298679997
2022-05-01,Monitor,Central,3,1904.8093696675444,5714.428109002633
2022-05-01,Monitor,North,1,1208.8495703153894,1208.8495703153894
2022-05-01,Phone,Central,2,1814.5847632435966,3629.1695264871933
2022-05-02,Monitor,East,2,301.1211481680268,602.2422963360536
2022-05-02,Tablet,East,4,859.0856907151762,3436.3427628607046
2022-05-02,Laptop,West,1,257.19467528497444,257.19467528497444
2022-05-02,Tablet,Central,4,298.4635843902876,1193.8543375611505
2022-05-02,Keyboard,Central,3,786.9286576326733,2360.78597289802
2022-05-02,Tablet,Central,2,507.9221861803753,1015.8443723607506
2022-05-02,Laptop,East,4,1588.6501536059877,6354.600614423951
2022-05-02,Monitor,East,2,1740.5848876487803,3481.1697752975606
2022-05-02,Monitor,West,3,427.79536619808795,1283.3860985942638
2022-05-02,Tablet,Central,1,1655.6064360196965,1655.6064360196965
2022-05-02,Phone,North,3,1942.4749023161564,5827.424706948469
2022-05-03,Phone,West,1,1414.8213862986438,1414.8213862986438
2022-05-03,Keyboard,North,1,361.9820117764198,361.9820117764198
2022-05-03,Phone,South,1,1515.8410412022672,1515.8410412022672
2022-05-03,Tablet,Central,4,788.8636134622797,3155.4544538491186
2022-05-03,Laptop,North,2,497.21281004300744,994.4256200860149
2022-05-03,Laptop,North,4,1016.0509879476996,4064.2039517907983
2022-05-03,Tablet,Central,3,1664.8848604230498,4994.654581269149
2022-05-03,Tablet,Central,1,623.9390684384344,623.9390684384344
2022-05-03,Tablet,West,2,1390.4783872822218,2780.9567745644435
2022-05-04,Laptop,North,2,162.05221549054215,324.1044309810843
2022-05-04,Keyboard,South,4,574.5671086483876,2298.2684345935504
2022-05-04,Tablet,South,2,731.0085882854366,1462.0171765708733
2022-05-04,Laptop,Central,3,893.56729205229,2680.7018761568697
2022-05-04,Tablet,East,3,1357.3776916961133,4072.13307508834
2022-05-04,Laptop,East,3,539.8121822346777,1619.4365467040332
2022-05-04,Tablet,South,4,188.89310544636018,755.5724217854407
2022-05-04,Keyboard,Central,1,1808.59468195691,1808.59468195691
2022-05-04,Phone,North,3,774.3055986244527,2322.9167958733583
2022-05-04,Keyboard,South,4,1350.5036661653896,5402.0146646615585
2022-05-04,Monitor,East,4,1671.8740845007671,6687.496338003069
2022-05-04,Monitor,Central,2,419.58694595638457,839.1738919127691
2022-05-04,Keyboard,South,3,281.8852040143549,845.6556120430646
2022-05-04,Tablet,North,3,518.847408066296,1556.542224198888
2022-05-05,Monitor,East,3,1307.2872780376288,3921.8618341128863
2022-05-05,Laptop,East,2,1529.555976377197,3059.111952754394
2022-05-05,Phone,South,1,1583.831340924427,1583.831340924427
2022-05-05,Monitor,South,3,1797.8297142552499,5393.489142765749
2022-05-05,Keyboard,South,1,919.4732420479278,919.4732420479278
2022-05-05,Monitor,Central,3,1050.9069001467647,3152.720700440294
2022-05-05,Phone,South,3,1019.6390877678679,3058.9172633036037
2022-05-05,Laptop,Central,2,1188.7801811761299,2377.5603623522597
2022-05-05,Tablet,East,2,112.12018247252229,224.24036494504458
2022-05-05,Laptop,West,3,850.7950651973796,2552.3851955921386
2022-05-05,Laptop,East,1,1728.6641484132185,1728.6641484132185
2022-05-05,Tablet,North,4,826.2792787571709,3305.1171150286837
2022-05-06,Tablet,Central,3,1582.3596101176904,4747.078830353072
2022-05-06,Laptop,West,4,1353.0613651375215,5412.245460550086
2022-05-06,Laptop,South,1,678.5358122230066,678.5358122230066
2022-05-06,Laptop,South,3,1785.526702725027,5356.5801081750815
2022-05-06,Keyboard,West,4,1842.18989158174,7368.75956632696
2022-05-06,Laptop,West,2,424.77916459961176,849.5583291992235
2022-05-06,Laptop,South,2,1476.0418404627035,2952.083680925407
2022-05-06,Phone,North,1,1357.2654970235176,1357.2654970235176
2022-05-06,Monitor,South,2,544.2443828768219,1088.4887657536437
2022-05-06,Tablet,Central,1,1901.6779218011507,1901.6779218011507
2022-05-06,Laptop,South,4,168.26734615334868,673.0693846133947
2022-05-07,Tablet,East,4,1190.5047455311199,4762.018982124479
2022-05-07,Phone,East,1,1489.1989544643427,1489.1989544643427
2022-05-07,Laptop,West,3,682.222363136406,2046.667089409218
2022-05-07,Phone,West,4,855.6003874228039,3422.4015496912157
2022-05-07,Phone,South,3,1117.1990882451373,3351.597264735412
2022-05-07,Monitor,West,1,1681.4907253558904,1681.4907253558904
2022-05-08,Keyboard,North,4,592.8379614120729,2371.3518456482916
2022-05-08,Keyboard,South,4,467.1738889449195,1868.695555779678
2022-05-08,Keyboard,West,1,258.69733789203565,258.69733789203565
2022-05-08,Phone,Central,4,1035.8172233571495,4143.268893428598
2022-05-08,Keyboard,Central,3,1020.3432526416136,3061.029757924841
2022-05-09,Tablet,Central,2,496.3178987079964,992.6357974159928
2022-05-09,Keyboard,East,3,392.40981891817,1177.22945675451
2022-05-09,Monitor,North,2,758.4616436514405,1516.923287302881
2022-05-09,Phone,South,1,1671.9774541696765,1671.9774541696765
2022-05-09,Keyboard,East,3,1625.4172970915374,4876.251891274613
2022-05-09,Tablet,Central,4,1783.563606745681,7134.254426982724
2022-05-09,Monitor,West,1,536.9881325301569,536.9881325301569
2022-05-09,Tablet,West,3,1601.9889695161796,4805.966908548538
2022-05-10,Laptop,West,2,854.2851081942008,1708.5702163884016
2022-05-10,Monitor,East,1,255.84500190179463,255.84500190179463
2022-05-10,Monitor,Central,4,254.33630613267806,1017.3452245307122
2022-05-10,Phone,North,2,1058.7761467546215,2117.552293509243
2022-05-10,Monitor,East,2,1608.2543974252753,3216.5087948505507
2022-05-10,Tablet,North,1,1745.5929362178858,1745.5929362178858
2022-05-10,Tablet,Central,4,1276.8409417963537,5107.363767185415
2022-05-10,Monitor,South,2,1275.6669463779094,2551.333892755819
2022-05-11,Laptop,Central,3,1409.2665421216363,4227.799626364909
2022-05-11,Laptop,East,3,289.13837433667277,867.4151230100183
2022-05-11,Phone,South,4,176.2638322621964,705.0553290487856
2022-05-11,Laptop,East,4,470.51706283337006,1882.0682513334802
2022-05-11,Monitor,Central,2,1603.780727690086,3207.561455380172
2022-05-11,Phone,West,4,215.9135717102503,863.6542868410012
2022-05-11,Tablet,South,3,1931.2640056691,5793.7920170073
2022-05-11,Tablet,West,3,1385.3191240891483,4155.957372267445
2022-05-11,Laptop,South,1,1396.811673121671,1396.811673121671
2022-05-11,Monitor,West,2,372.4512030206958,744.9024060413916
2022-05-11,Keyboard,South,4,1891.8176050732459,7567.2704202929835
2022-05-11,Laptop,Central,4,1519.448707545155,6077.79483018062
2022-05-12,Keyboard,Central,2,331.8140857960892,663.6281715921784
2022-05-12,Phone,East,3,1494.8873921791278,4484.662176537384
2022-05-12,Phone,South,1,1864.8331447065748,1864.8331447065748
2022-05-12,Laptop,West,2,125.9965880452941,251.9931760905882
2022-05-12,Laptop,South,4,152.91925756004136,611.6770302401654
2022-05-12,Monitor,South,1,1378.409553628235,1378.409553628235
2022-05-12,Monitor,East,2,1361.2665022201777,2722.5330044403554
2022-05-12,Phone,Central,3,1791.7302096250055,5375.190628875016
2022-05-12,Monitor,West,1,146.89989872671077,146.89989872671077
2022-05-12,Keyboard,South,2,270.76601829870526,541.5320365974105
2022-05-12,Phone,South,4,1739.7171875277313,6958.868750110925
2022-05-12,Monitor,Central,4,1480.9937789916514,5923.975115966606
2022-05-12,Keyboard,West,4,1605.1632701231847,6420.653080492739
2022-05-12,Laptop,Central,4,1267.5229772720993,5070.091909088397
2022-05-13,Tablet,Central,3,255.1678241341829,765.5034724025487
2022-05-13,Keyboard,West,1,1304.0520395545052,1304.0520395545052
2022-05-13,Monitor,North,1,1690.7997135631667,1690.7997135631667
2022-05-13,Keyboard,West,1,1679.8848329132247,1679.8848329132247
2022-05-13,Monitor,South,1,296.52481823491837,296.52481823491837
2022-05-13,Monitor,East,2,324.6153823530683,649.2307647061366
2022-05-13,Laptop,Central,3,713.180488180613,2139.541464541839
2022-05-13,Monitor,East,2,124.50519260009834,249.01038520019668
2022-05-13,Keyboard,East,4,1174.9154061652496,4699.661624660998
2022-05-13,Laptop,Central,2,1643.2904298816495,3286.580859763299
2022-05-14,Phone,Central,1,838.5800609654387,838.5800609654387
2022-05-14,Laptop,North,4,362.2294253380983,1448.9177013523931
2022-05-14,Tablet,East,1,266.5346887698412,266.5346887698412
2022-05-14,Tablet,West,2,981.2470744825919,1962.4941489651837
2022-05-14,Phone,Central,3,704.77777991546,2114.33333974638
2022-05-14,Phone,Central,4,1396.1642095846876,5584.65683833875
2022-05-14,Keyboard,East,1,1301.5528872844664,1301.5528872844664
2022-05-14,Tablet,Central,3,327.16779572890727,981.5033871867217
2022-05-14,Monitor,Central,4,1531.5970102532337,6126.388041012935
2022-05-14,Monitor,East,2,1989.8999138733257,3979.7998277466513
2022-05-15,Monitor,West,3,1272.5012944144469,3817.5038832433406
2022-05-15,Tablet,East,4,338.54460080710646,1354.1784032284259
2022-05-15,Phone,South,4,636.2986937845724,2545.1947751382895
2022-05-15,Tablet,Central,4,1565.8729177971265,6263.491671188506
2022-05-15,Tablet,East,4,1000.9121629167742,4003.6486516670966
2022-05-15,Tablet,South,2,1658.1282539057338,3316.2565078114676
2022-05-15,Phone,East,3,1409.6897829951115,4229.069348985335
2022-05-15,Monitor,North,2,392.44706858751954,784.8941371750391
2022-05-15,Tablet,East,4,1487.4212637387734,5949.685054955094
2022-05-15,Tablet,Central,4,460.87865926936576,1843.514637077463
2022-05-15,Phone,West,3,1888.996020194474,5666.988060583422
2022-05-15,Keyboard,Central,4,1855.804660231431,7423.218640925724
2022-05-15,Keyboard,North,1,1434.004162816206,1434.004162816206
2022-05-16,Monitor,West,3,1868.2207050687236,5604.662115206171
2022-05-16,Phone,East,4,1875.9868394277719,7503.9473577110875
2022-05-16,Keyboard,South,4,1201.489215654965,4805.95686261986
2022-05-16,Laptop,South,1,217.86985089468487,217.86985089468487
2022-05-16,Tablet,North,4,415.4997908149191,1661.9991632596764
2022-05-16,Tablet,West,1,302.04086496163166,302.04086496163166
2022-05-16,Monitor,Central,1,318.77773895088217,318.77773895088217
2022-05-16,Laptop,East,2,835.8213817071985,1671.642763414397
2022-05-16,Keyboard,West,2,216.74795124849626,433.4959024969925
2022-05-16,Laptop,South,3,1332.6542337028334,3997.9627011085004
2022-05-16,Phone,North,1,442.98463394560486,442.98463394560486
2022-05-16,Laptop,Central,2,862.7773802691821,1725.5547605383642
2022-05-16,Monitor,North,1,408.8221761905449,408.8221761905449
2022-05-17,Monitor,North,4,496.77877743972095,1987.1151097588838
2022-05-17,Phone,West,1,179.73173954290513,179.73173954290513
2022-05-17,Phone,North,1,1196.2650635935956,1196.2650635935956
2022-05-17,Keyboard,East,4,1126.5298970561,4506.1195882244
2022-05-17,Tablet,East,3,1226.264787653351,3678.794362960053
2022-05-17,Laptop,South,4,663.0190236096201,2652.0760944384806
2022-05-18,Tablet,East,3,1231.791665906906,3695.374997720718
2022-05-18,Laptop,South,4,1214.585444738959,4858.341778955836
2022-05-18,Monitor,East,2,1297.1769410371605,2594.353882074321
2022-05-18,Monitor,South,2,626.4315744554593,1252.8631489109187
2022-05-18,Keyboard,North,3,1762.7538753801891,5288.261626140567
2022-05-18,Phone,Central,2,1471.925521987192,2943.851043974384
2022-05-18,Tablet,Central,2,1203.2259292283047,2406.4518584566094
2022-05-19,Laptop,South,1,383.36756928550113,383.36756928550113
2022-05-19,Monitor,East,3,1966.7904172864735,5900.37125185942
2022-05-19,Keyboard,West,3,530.712238942355,1592.1367168270651
2022-05-19,Tablet,Central,3,1259.7172411048225,3779.1517233144677
2022-05-19,Keyboard,West,2,341.4828564150346,682.9657128300692
2022-05-19,Tablet,South,4,1529.0445291327853,6116.178116531141
2022-05-19,Phone,North,4,191.88915099268365,767.5566039707346
2022-05-19,Phone,East,4,478.8820357412165,1915.528142964866
2022-05-19,Monitor,North,2,1619.5883924469883,3239.1767848939767
2022-05-20,Phone,West,3,1299.7717059077393,3899.3151177232176
2022-05-20,Laptop,North,1,886.8680296097658,886.8680296097658
2022-05-20,Monitor,West,3,1288.7364999118254,3866.209499735476
2022-05-20,Laptop,South,1,1657.2581508250198,1657.2581508250198
2022-05-20,Keyboard,Central,2,638.3917308931245,1276.783461786249
2022-05-20,Tablet,South,3,1366.3917557167663,4099.175267150299
2022-05-20,Keyboard,East,3,371.6256674414291,1114.8770023242873
2022-05-20,Phone,West,1,834.7434083835581,834.7434083835581
2022-05-20,Monitor,Central,1,1018.2591414360179,1018.2591414360179
2022-05-20,Phone,West,3,1060.8238131846106,3182.4714395538317
2022-05-21,Tablet,Central,4,1190.345114386483,4761.380457545932
2022-05-21,Keyboard,East,4,483.4994871911404,1933.9979487645617
2022-05-21,Keyboard,Central,1,1843.331718342115,1843.331718342115
2022-05-21,Phone,North,2,1128.4132107891883,2256.8264215783765
2022-05-21,Keyboard,West,1,727.7437999646713,727.7437999646713
2022-05-21,Laptop,North,2,422.7854391162088,845.5708782324176
2022-05-21,Laptop,West,2,1537.8403714691638,3075.6807429383275
2022-05-21,Laptop,West,1,212.30105966374362,212.30105966374362
2022-05-21,Keyboard,East,1,370.85745456291966,370.85745456291966
2022-05-22,Tablet,West,3,1373.8252342141434,4121.47570264243
2022-05-22,Tablet,East,4,1030.3237444608621,4121.294977843449
2022-05-22,Monitor,West,1,142.21511584860278,142.21511584860278
2022-05-22,Laptop,South,4,1917.7688243897646,7671.0752975590585
2022-05-22,Keyboard,Central,1,284.234774834307,284.234774834307
2022-05-22,Phone,South,2,1216.6243347463374,2433.2486694926747
2022-05-23,Monitor,Central,2,1292.716288304939,2585.432576609878
2022-05-23,Tablet,East,3,717.3533093726185,2152.0599281178556
2022-05-23,Phone,Central,4,1030.7539057637146,4123.015623054858
2022-05-23,Laptop,East,3,1958.6192702004607,5875.857810601382
2022-05-23,Tablet,South,4,1488.6536569747047,5954.614627898819
2022-05-23,Monitor,West,3,807.0284089592275,2421.0852268776825
2022-05-24,Keyboard,North,1,1414.8960507755153,1414.8960507755153
2022-05-24,Phone,East,4,1142.3179886039081,4569.2719544156325
2022-05-24,Keyboard,West,2,212.43643654072946,424.8728730814589
2022-05-24,Monitor,East,4,1988.7551438265934,7955.020575306374
2022-05-24,Monitor,Central,2,1823.3797247885416,3646.759449577083
2022-05-24,Laptop,North,1,773.316647673657,773.316647673657
2022-05-24,Tablet,East,3,894.9401134188337,2684.820340256501
2022-05-24,Keyboard,East,2,1193.627514416156,2387.255028832312
2022-05-25,Keyboard,North,3,1151.5963747987148,3454.7891243961444
2022-05-25,Keyboard,West,2,231.39177866515234,462.7835573303047
2022-05-25,Tablet,South,3,1582.4040322177038,4747.212096653111
2022-05-25,Monitor,East,2,728.0659043819526,1456.1318087639052
2022-05-25,Keyboard,Central,1,1612.8628579671356,1612.8628579671356
2022-05-26,Keyboard,Central,1,353.04603876829447,353.04603876829447
2022-05-26,Keyboard,Central,4,1238.6686453121386,4954.674581248554
2022-05-26,Laptop,South,1,706.1856412312557,706.1856412312557
2022-05-26,Laptop,East,1,560.8987055402678,560.8987055402678
2022-05-26,Keyboard,East,2,298.8843440175134,597.7686880350268
2022-05-26,Tablet,Central,3,215.7136728890373,647.1410186671119
2022-05-26,Tablet,South,4,1146.0101931328286,4584.040772531314
2022-05-26,Keyboard,Central,3,1803.4918510911193,5410.475553273358
2022-05-26,Monitor,North,1,1039.590137728775,1039.590137728775
2022-05-26,Tablet,South,1,700.5475993022018,700.5475993022018
2022-05-26,Keyboard,East,3,916.3793903747811,2749.1381711243434
2022-05-26,Tablet,North,1,722.0998215935513,722.0998215935513
2022-05-26,Laptop,South,4,477.42469610507095,1909.6987844202838
2022-05-26,Phone,South,1,1154.7541948310582,1154.7541948310582
2022-05-27,Keyboard,South,2,1269.2994816595874,2538.598963319175
2022-05-27,Tablet,South,2,1084.347246276655,2168.69449255331
2022-05-27,Monitor,South,4,127.75709450687744,511.02837802750975
2022-05-27,Keyboard,North,3,126.33805823443423,379.0141747033027
2022-05-27,Laptop,Central,1,657.7161056714548,657.7161056714548
2022-05-27,Laptop,East,1,1783.7254587063867,1783.7254587063867
2022-05-27,Keyboard,West,3,1359.75168707398,4079.25506122194
2022-05-27,Phone,Central,1,135.9962664112737,135.9962664112737
2022-05-27,Keyboard,South,1,645.7202974897865,645.7202974897865
2022-05-27,Tablet,North,2,586.7638774347745,1173.527754869549
2022-05-28,Keyboard,Central,2,1732.3123395291414,3464.6246790582827
2022-05-28,Keyboard,West,1,554.2261297425564,554.2261297425564
2022-05-28,Laptop,West,3,693.9362473257703,2081.808741977311
2022-05-28,Monitor,Central,3,833.285070780162,2499.855212340486
2022-05-28,Phone,East,1,1555.1314233810099,1555.1314233810099
2022-05-28,Laptop,South,4,847.7551386019995,3391.020554407998
2022-05-28,Laptop,Central,2,1933.898313236897,3867.796626473794
2022-05-29,Monitor,South,3,1058.4662891717753,3175.398867515326
2022-05-29,Phone,East,2,492.50393082138356,985.0078616427671
2022-05-29,Monitor,Central,3,856.7330432692033,2570.19912980761
2022-05-29,Monitor,East,2,477.4000663375513,954.8001326751026
2022-05-29,Laptop,West,3,1527.429956310157,4582.289868930471
2022-05-29,Tablet,North,3,1916.9545748753865,5750.86372462616
2022-05-29,Tablet,North,1,1816.171399680748,1816.171399680748
2022-05-29,Tablet,South,4,1239.9389306960254,4959.755722784102
2022-05-29,Tablet,South,1,674.6860031767924,674.6860031767924
2022-05-29,Keyboard,East,2,1552.8368057312596,3105.673611462519
2022-05-29,Laptop,South,3,1721.3255114616968,5163.97653438509
2022-05-29,Laptop,North,2,1326.8775823670019,2653.7551647340038
2022-05-29,Phone,East,2,692.9216848388393,1385.8433696776785
2022-05-29,Tablet,East,2,109.76529241256458,219.53058482512915
2022-05-30,Phone,Central,2,1358.3961035883679,2716.7922071767357
2022-05-30,Tablet,East,4,649.9377004395957,2599.7508017583827
2022-05-30,Tablet,North,1,1439.5777220718262,1439.5777220718262
2022-05-30,Monitor,East,3,1312.8660970988203,3938.598291296461
2022-05-30,Keyboard,East,1,1003.403858942194,1003.403858942194
2022-05-30,Monitor,North,3,1689.2401656927525,5067.720497078258
2022-05-30,Keyboard,North,2,863.4069567079065,1726.813913415813
2022-05-31,Laptop,East,3,1006.6801508941264,3020.0404526823795
2022-05-31,Keyboard,East,4,1874.3452914078728,7497.381165631491
2022-05-31,Tablet,West,2,1374.9246630125285,2749.849326025057
2022-05-31,Keyboard,Central,3,369.7890927689608,1109.3672783068823
2022-05-31,Monitor,West,3,1262.8162069229652,3788.4486207688956
2022-05-31,Phone,East,3,1738.7433640630122,5216.230092189036
2022-05-31,Tablet,Central,1,351.3471005369727,351.3471005369727
2022-05-31,Keyboard,West,1,520.882817014901,520.882817014901
2022-05-31,Phone,West,2,753.77407391394,1507.54814782788
2022-06-01,Phone,Central,3,1060.4895042746316,3181.468512823895
2022-06-01,Keyboard,North,2,219.9468274951363,439.8936549902726
2022-06-01,Tablet,South,1,957.4065667389174,957.4065667389174
2022-06-01,Laptop,Central,4,902.1652443732883,3608.660977493153
2022-06-01,Keyboard,East,1,1658.4813059952905,1658.4813059952905
2022-06-01,Phone,North,3,970.2543715093503,2910.763114528051
2022-06-02,Phone,West,1,1355.5172064127296,1355.5172064127296
2022-06-02,Laptop,North,1,593.2462390461092,593.2462390461092
2022-06-02,Tablet,North,1,488.06000210001486,488.06000210001486
2022-06-02,Keyboard,South,1,300.2700433167172,300.2700433167172
2022-06-02,Tablet,West,2,1703.3708813387652,3406.7417626775305
2022-06-02,Phone,Central,2,1492.432455930479,2984.864911860958
2022-06-02,Laptop,South,3,1864.7351253069821,5594.205375920947
2022-06-02,Laptop,North,4,684.6353454407033,2738.541381762813
2022-06-02,Keyboard,South,3,812.1673562649956,2436.502068794987
2022-06-02,Laptop,West,2,310.1468378590056,620.2936757180112
2022-06-02,Monitor,West,2,305.2550192340006,610.5100384680012
2022-06-02,Phone,South,2,621.5626796634486,1243.1253593268973
2022-06-02,Laptop,Central,4,1624.563390457516,6498.253561830064
2022-06-02,Keyboard,North,1,1404.3764917821798,1404.3764917821798
2022-06-03,Laptop,South,3,1376.0167115839592,4128.0501347518775
2022-06-03,Phone,South,2,171.6256773382203,343.2513546764406
2022-06-03,Phone,South,3,1533.6817862908995,4601.045358872699
2022-06-03,Phone,North,4,1985.0577150093072,7940.230860037229
2022-06-03,Monitor,South,3,607.4425141670315,1822.3275425010945
2022-06-03,Phone,North,3,719.1745509700017,2157.5236529100052
2022-06-03,Phone,East,4,1655.851613988896,6623.406455955584
2022-06-03,Monitor,East,2,1984.5894723002343,3969.1789446004686
2022-06-03,Laptop,North,4,1121.410788815875,4485.6431552635
2022-06-03,Tablet,North,3,525.4567168135201,1576.3701504405603
2022-06-03,Keyboard,East,4,1634.9447267995643,6539.778907198257
2022-06-03,Tablet,North,2,302.9213376044909,605.8426752089817
2022-06-03,Phone,South,1,697.7949269768777,697.7949269768777
2022-06-03,Laptop,East,4,638.8550544925589,2555.4202179702356
2022-06-04,Monitor,South,3,1545.6833575758683,4637.050072727605
2022-06-04,Laptop,West,1,1134.798655103558,1134.798655103558
2022-06-04,Keyboard,North,3,1005.4002945812509,3016.200883743753
2022-06-04,Keyboard,Central,4,420.73901099067194,1682.9560439626878
2022-06-04,Keyboard,South,4,319.5609156932003,1278.2436627728011
2022-06-04,Monitor,South,4,1827.4840587923254,7309.936235169302
2022-06-04,Laptop,East,3,1963.5082302877113,5890.524690863134
2022-06-04,Keyboard,West,3,1768.9901397854271,5306.970419356281
2022-06-04,Keyboard,West,2,1134.6551168438834,2269.310233687767
2022-06-04,Tablet,South,2,469.1197849034227,938.2395698068455
2022-06-04,Laptop,Central,4,1613.2370668946069,6452.9482675784275
2022-06-04,Laptop,West,1,395.9691951023233,395.9691951023233
2022-06-04,Keyboard,South,2,1606.944222129807,3213.888444259614
2022-06-05,Keyboard,North,3,1906.5554538412198,5719.666361523659
2022-06-05,Keyboard,West,3,769.4214030798247,2308.264209239474
2022-06-05,Monitor,Central,3,845.2138075237262,2535.6414225711787
2022-06-05,Laptop,Central,1,1057.008357723654,1057.008357723654
2022-06-05,Phone,North,4,1964.389397043426,7857.557588173704
2022-06-05,Keyboard,South,3,1292.5708666017365,3877.7125998052097
2022-06-05,Keyboard,South,1,1882.3218651794493,1882.3218651794493
2022-06-05,Tablet,South,4,1423.4666640736878,5693.866656294751
2022-06-05,Tablet,North,1,1167.541200638085,1167.541200638085
2022-06-05,Monitor,South,3,1667.1332011616782,5001.399603485035
2022-06-06,Keyboard,West,1,909.3952869900135,909.3952869900135
2022-06-06,Tablet,South,3,1321.3106339619874,3963.9319018859624
2022-06-06,Laptop,East,4,487.76655619594453,1951.0662247837781
2022-06-06,Tablet,South,2,442.3014306919766,884.6028613839532
2022-06-06,Monitor,South,3,884.904055681574,2654.7121670447223
2022-06-06,Laptop,West,2,237.32620038903553,474.65240077807107
2022-06-06,Phone,North,3,205.9076218161393,617.7228654484179
2022-06-06,Keyboard,East,1,834.933759898572,834.933759898572
2022-06-07,Laptop,North,4,1830.569902903999,7322.279611615996
2022-06-07,Phone,North,4,334.17017045184775,1336.680681807391
2022-06-07,Laptop,West,1,311.82660689368566,311.82660689368566
2022-06-07,Phone,South,3,556.4169230959326,1669.2507692877978
2022-06-07,Phone,Central,4,253.81209861980744,1015.2483944792298
2022-06-07,Laptop,South,2,415.8357878981516,831.6715757963032
2022-06-07,Keyboard,Central,2,482.4011974554976,964.8023949109952
2022-06-07,Laptop,Central,3,107.29057646482171,321.87172939446515
2022-06-07,Tablet,West,4,1235.115560889498,4940.462243557992
2022-06-07,Tablet,West,1,696.6832331450217,696.6832331450217
2022-06-07,Tablet,West,1,1757.9891824232031,1757.9891824232031
2022-06-07,Phone,West,2,905.1632278687545,1810.326455737509
2022-06-08,Monitor,North,2,1675.8317852705118,3351.6635705410235
2022-06-08,Tablet,South,1,1828.1420987230629,1828.1420987230629
2022-06-08,Laptop,West,1,918.6307232263143,918.6307232263143
2022-06-08,Tablet,East,1,1712.096371371903,1712.096371371903
2022-06-08,Tablet,West,4,1887.8854128914304,7551.541651565722
2022-06-08,Monitor,Central,2,850.6013419279124,1701.2026838558247
2022-06-08,Laptop,North,2,218.76318886978055,437.5263777395611
2022-06-08,Phone,Central,3,778.2666159904613,2334.799847971384
2022-06-08,Monitor,North,2,1136.822340744749,2273.644681489498
2022-06-08,Phone,North,2,151.04854268537707,302.09708537075414
2022-06-08,Monitor,East,4,1109.577980330121,4438.311921320484
2022-06-08,Phone,East,2,911.4995861846521,1822.9991723693042
2022-06-08,Laptop,West,2,1097.5937464662306,2195.1874929324613
2022-06-08,Keyboard,South,4,334.5547450396747,1338.2189801586987
2022-06-09,Phone,South,1,780.1262696122528,780.1262696122528
2022-06-09,Keyboard,North,2,362.899581687561,725.799163375122
2022-06-09,Phone,West,4,1483.421230938716,5933.684923754864
2022-06-09,Tablet,West,4,1562.5185834284657,6250.074333713863
2022-06-09,Monitor,East,2,1879.7766561216313,3759.5533122432626
2022-06-09,Keyboard,West,2,305.49452768937783,610.9890553787557
2022-06-09,Monitor,East,2,1234.8935188283524,2469.787037656705
2022-06-09,Tablet,East,2,493.2878423656105,986.575684731221
2022-06-10,Tablet,Central,4,776.5768618162012,3106.307447264805
2022-06-10,Keyboard,East,3,917.6584115071809,2752.9752345215425
2022-06-10,Phone,Central,3,1599.143404641455,4797.430213924365
2022-06-10,Laptop,East,1,644.3001017147088,644.3001017147088
2022-06-10,Phone,Central,4,711.9283168718865,2847.713267487546
2022-06-10,Tablet,South,4,1503.6126682702675,6014.45067308107
2022-06-10,Phone,West,2,1102.417149217115,2204.83429843423
2022-06-10,Phone,North,2,1479.561217819316,2959.122435638632
2022-06-10,Laptop,East,2,1641.9868082679413,3283.9736165358827
2022-06-11,Monitor,West,2,415.8851276644312,831.7702553288624
2022-06-11,Phone,Central,2,1806.875022818564,3613.750045637128
2022-06-11,Phone,Central,3,1852.94713847852,5558.84141543556
2022-06-11,Laptop,South,2,449.1908637050122,898.3817274100244
2022-06-11,Keyboard,East,3,1284.4211753238235,3853.2635259714707
2022-06-12,Phone,South,3,359.1036221883751,1077.3108665651253
2022-06-12,Monitor,South,1,1629.831354984716,1629.831354984716
2022-06-12,Monitor,Central,2,928.867450078599,1857.734900157198
2022-06-12,Phone,Central,2,1160.5252493918374,2321.050498783675
2022-06-12,Phone,West,4,836.8851121850793,3347.540448740317
2022-06-12,Laptop,North,2,1500.5515865176142,3001.1031730352283
2022-06-12,Keyboard,West,2,739.0144491136338,1478.0288982272675
2022-06-12,Phone,North,3,1507.2608040265893,4521.782412079768
2022-06-12,Tablet,South,4,1947.6766410530142,7790.706564212057
2022-06-12,Keyboard,North,2,969.3931312758205,1938.786262551641
2022-06-12,Laptop,East,2,242.3020998037691,484.6041996075382
2022-06-12,Laptop,West,4,1706.7679632876657,6827.071853150663
2022-06-12,Phone,East,2,1059.3317573752647,2118.6635147505294
2022-06-13,Phone,South,2,985.8812349028873,1971.7624698057746
2022-06-13,Phone,North,4,907.4116862186178,3629.646744874471
2022-06-13,Keyboard,North,1,576.691601414799,576.691601414799
2022-06-13,Laptop,Central,2,1271.7541445288743,2543.5082890577487
2022-06-13,Tablet,South,1,1184.723402129075,1184.723402129075
2022-06-13,Keyboard,West,1,289.03987085863287,289.03987085863287
2022-06-13,Monitor,North,3,1750.2583536739755,5250.775061021926
2022-06-13,Phone,West,1,1241.5050837452764,1241.5050837452764
2022-06-14,Laptop,West,2,1298.4637983279792,2596.9275966559585
2022-06-14,Keyboard,East,2,1539.7754647128002,3079.5509294256003
